fips,state,county_state,year,overall_food_insecurity_rate,number_of_food_insecure_persons_overall,food_insecurity_rate_among_black_persons_all_ethnicities,food_insecurity_rate_among_hispanic_persons_any_race,food_insecurity_rate_among_white_non_hispanic_persons,snap_threshold,percent_fi_snap_threshold,percent_fi_snap_threshold_2,child_food_insecurity_rate,number_of_food_insecure_children,percent_food_insecure_children_in_hh_w_hh_incomes_below_185_fpl,percent_food_insecure_children_in_hh_w_hh_incomes_above_185_fpl,cost_per_meal,weighted_weekly_needed_by_fi,weighted_annual_food_budget_shortfall,ruc_code,percent_of_all_people_in_poverty_2023,percent_of_all_people_in_poverty_90_percent_confidence_inrerval_lower_bound,percent_of_people_in_poverty_2023_90_percent_confidence_interval_of_estimate_upper_bound,percent_of_childen_ages_0_17_in_poverty_2023,percent_of_childen_ages_0_17_in_poverty_2023_90_percent_confidence_interval_lower_bound,percent_of_childen_ages_0_17_in_poverty_2023_90_percent_confidence_interval_of_estimate_upper_bound,all_people_in_poverty_2023_90_percent_confidence_interval_lower_bound,all_people_in_poverty_2023_90_percent_confidence_interval_upper_bound,children_under_ages_0_17_in_poverty_2023_90_percent_confidence_interval_of_estimate_lower_bound,childen_ages_0_17_in_poverty_2023_upper_bound,percent_all_people_in_poverty_2023,lower_bound_all_people_in_poverty_2023,upper_bound_all_people_in_poverty_2023,percent_children_ages_0_17_in_poverty_2023,lower_bound_children_ages_0_17_in_poverty_2023,upper_bound_children_ages_0_17_in_poverty_2023,rural_urban_continuum_code_2023,urban_influence_code_2013,metro_2023,civilian_labor_force_2000,employed_2000,unemployed_2000,unemployment_rate_2000,civilian_labor_force_2001,employed_2001,unemployed_2001,unemployment_rate_2001,civilian_labor_force_2002,employed_2002,unemployed_2002,unemployment_rate_2002,civilian_labor_force_2003,employed_2003,unemployed_2003,unemployment_rate_2003,civilian_labor_force_2004,employed_2004,unemployed_2004,unemployment_rate_2004,civilian_labor_force_2005,employed_2005,unemployed_2005,unemployment_rate_2005,civilian_labor_force_2006,employed_2006,unemployed_2006,unemployment_rate_2006,civilian_labor_force_2007,employed_2007,unemployed_2007,unemployment_rate_2007,civilian_labor_force_2008,employed_2008,unemployed_2008,unemployment_rate_2008,civilian_labor_force_2009,employed_2009,unemployed_2009,unemployment_rate_2009,civilian_labor_force_2010,employed_2010,unemployed_2010,unemployment_rate_2010,civilian_labor_force_2011,employed_2011,unemployed_2011,unemployment_rate_2011,civilian_labor_force_2012,employed_2012,unemployed_2012,unemployment_rate_2012,civilian_labor_force_2013,employed_2013,unemployed_2013,unemployment_rate_2013,civilian_labor_force_2014,employed_2014,unemployed_2014,unemployment_rate_2014,civilian_labor_force_2015,employed_2015,unemployed_2015,unemployment_rate_2015,civilian_labor_force_2016,employed_2016,unemployed_2016,unemployment_rate_2016,civilian_labor_force_2017,employed_2017,unemployed_2017,unemployment_rate_2017,civilian_labor_force_2018,employed_2018,unemployed_2018,unemployment_rate_2018,civilian_labor_force_2019,employed_2019,unemployed_2019,unemployment_rate_2019,civilian_labor_force_2020,employed_2020,unemployed_2020,unemployment_rate_2020,civilian_labor_force_2021,employed_2021,unemployed_2021,unemployment_rate_2021,civilian_labor_force_2022,employed_2022,unemployed_2022,unemployment_rate_2022,civilian_labor_force_2023,employed_2023,unemployed_2023,unemployment_rate_2023,median_household_income_2022,med_hh_income_percent_of_state_total_2022,na,na_2,na_3,na_4,x1970,x1970_2,x1,x1970_3,na_5,na_6,na_7,na_8,x1980,x1980_2,x1_2,x1980_3,na_9,na_10,na_11,na_12,x1990,x1990_2,x1990_3,x1990_4,na_13,na_14,na_15,na_16,x2000,x2000_2,x2000_3,x2000_4,na_17,na_18,na_19,na_20,x2008,x2008_2,x2008_3,x2008_4,na_21,na_22,na_23,na_24,x2019,x2019_2,x2019_3,x2019_4,na_25,na_26,na_27,na_28
48443,TX,Terrell,2019,9.9%,90,NA,NA,NA,165%,93%,7%,18.7%,30,31%,69%,$2.66,$14.98,"$41,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,14.1,23.1,21.5,14.6,28.4,9,12,0,514,494,20,3.9,495,470,25,5.1,494,465,29,5.9,498,462,36,7.2,417,392,25,6,384,357,27,7,387,365,22,5.7,357,339,18,5,331,309,22,6.6,384,349,35,9.1,501,467,34,6.8,517,484,33,6.4,547,522,25,4.6,523,497,26,5,479,457,22,4.6,435,414,21,4.8,407,390,17,4.2,390,372,18,4.6,375,362,13,3.5,374,361,13,3.5,379,362,17,4.5,414,400,14,3.4,405,390,15,3.7,374,361,13,3.5,47969,66.4,12,9,9,9,637,196,155,68,60.3,18.6,14.7,6.4,382,292,170,109,40.1,30.6,17.8,11.4,306,298,196,109,33.7,32.8,21.6,12,214,202,180,140,29.1,27.4,24.5,19,196,304,171,130,24.5,38,21.3,16.2,42,224,211,228,6,31.8,29.9,32.3
48443,TX,Terrell,2020,9.1%,80,NA,NA,NA,165%,100%,0%,17.2%,20,51%,50%,$2.39,$12.66,"$31,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,14.1,23.1,21.5,14.6,28.4,9,12,0,514,494,20,3.9,495,470,25,5.1,494,465,29,5.9,498,462,36,7.2,417,392,25,6,384,357,27,7,387,365,22,5.7,357,339,18,5,331,309,22,6.6,384,349,35,9.1,501,467,34,6.8,517,484,33,6.4,547,522,25,4.6,523,497,26,5,479,457,22,4.6,435,414,21,4.8,407,390,17,4.2,390,372,18,4.6,375,362,13,3.5,374,361,13,3.5,379,362,17,4.5,414,400,14,3.4,405,390,15,3.7,374,361,13,3.5,47969,66.4,12,9,9,9,637,196,155,68,60.3,18.6,14.7,6.4,382,292,170,109,40.1,30.6,17.8,11.4,306,298,196,109,33.7,32.8,21.6,12,214,202,180,140,29.1,27.4,24.5,19,196,304,171,130,24.5,38,21.3,16.2,42,224,211,228,6,31.8,29.9,32.3
48443,TX,Terrell,2021,10.0%,100,NA,NA,NA,165%,100%,0%,16.8%,30,54%,46%,$2.82,$16.40,"$50,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,14.1,23.1,21.5,14.6,28.4,9,12,0,514,494,20,3.9,495,470,25,5.1,494,465,29,5.9,498,462,36,7.2,417,392,25,6,384,357,27,7,387,365,22,5.7,357,339,18,5,331,309,22,6.6,384,349,35,9.1,501,467,34,6.8,517,484,33,6.4,547,522,25,4.6,523,497,26,5,479,457,22,4.6,435,414,21,4.8,407,390,17,4.2,390,372,18,4.6,375,362,13,3.5,374,361,13,3.5,379,362,17,4.5,414,400,14,3.4,405,390,15,3.7,374,361,13,3.5,47969,66.4,12,9,9,9,637,196,155,68,60.3,18.6,14.7,6.4,382,292,170,109,40.1,30.6,17.8,11.4,306,298,196,109,33.7,32.8,21.6,12,214,202,180,140,29.1,27.4,24.5,19,196,304,171,130,24.5,38,21.3,16.2,42,224,211,228,6,31.8,29.9,32.3
48443,TX,Terrell,2022,15.8%,140,NA,NA,NA,165%,29%,71%,23.7%,30,19%,81%,$3.04,$18.86,"$80,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,14.1,23.1,21.5,14.6,28.4,9,12,0,514,494,20,3.9,495,470,25,5.1,494,465,29,5.9,498,462,36,7.2,417,392,25,6,384,357,27,7,387,365,22,5.7,357,339,18,5,331,309,22,6.6,384,349,35,9.1,501,467,34,6.8,517,484,33,6.4,547,522,25,4.6,523,497,26,5,479,457,22,4.6,435,414,21,4.8,407,390,17,4.2,390,372,18,4.6,375,362,13,3.5,374,361,13,3.5,379,362,17,4.5,414,400,14,3.4,405,390,15,3.7,374,361,13,3.5,47969,66.4,12,9,9,9,637,196,155,68,60.3,18.6,14.7,6.4,382,292,170,109,40.1,30.6,17.8,11.4,306,298,196,109,33.7,32.8,21.6,12,214,202,180,140,29.1,27.4,24.5,19,196,304,171,130,24.5,38,21.3,16.2,42,224,211,228,6,31.8,29.9,32.3
48443,TX,Terrell,2023,16.4%,140,NA,NA,NA,165%,39%,61%,NA,NA,NA,NA,$2.84,$17.72,"$75,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,14.1,23.1,21.5,14.6,28.4,9,12,0,514,494,20,3.9,495,470,25,5.1,494,465,29,5.9,498,462,36,7.2,417,392,25,6,384,357,27,7,387,365,22,5.7,357,339,18,5,331,309,22,6.6,384,349,35,9.1,501,467,34,6.8,517,484,33,6.4,547,522,25,4.6,523,497,26,5,479,457,22,4.6,435,414,21,4.8,407,390,17,4.2,390,372,18,4.6,375,362,13,3.5,374,361,13,3.5,379,362,17,4.5,414,400,14,3.4,405,390,15,3.7,374,361,13,3.5,47969,66.4,12,9,9,9,637,196,155,68,60.3,18.6,14.7,6.4,382,292,170,109,40.1,30.6,17.8,11.4,306,298,196,109,33.7,32.8,21.6,12,214,202,180,140,29.1,27.4,24.5,19,196,304,171,130,24.5,38,21.3,16.2,42,224,211,228,6,31.8,29.9,32.3
48463,TX,Uvalde,2019,14.2%,3820,NA,20%,10%,165%,91%,9%,21.0%,1530,91%,9%,$2.30,$12.95,"$1,501,000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16.3,25.7,32.4,22.8,42,6,3,0,11412,10752,660,5.8,11365,10630,735,6.5,11687,10828,859,7.4,12065,11136,929,7.7,12096,11242,854,7.1,11741,11020,721,6.1,11359,10674,685,6,10969,10385,584,5.3,11168,10526,642,5.7,11623,10707,916,7.9,11844,10779,1065,9,12144,11031,1113,9.2,11924,10982,942,7.9,11927,11086,841,7.1,11671,10997,674,5.8,11687,11093,594,5.1,11813,11184,629,5.3,11617,11069,548,4.7,11383,10893,490,4.3,11392,10961,431,3.8,11266,10541,725,6.4,11328,10703,625,5.5,11264,10763,501,4.4,11269,10795,474,4.2,48427,67,3,2,6,6,5758,1623,799,732,64.6,18.2,9,8.2,6373,2340,1665,1590,53.3,19.6,13.9,13.3,5825,2817,2834,1797,43.9,21.2,21.4,13.5,6179,3419,3573,2109,40.4,22.4,23.4,13.8,5098,3558,4931,2630,31.4,21.9,30.4,16.2,3370,4018,4993,3127,21.7,25.9,32.2,20.2
48463,TX,Uvalde,2020,15.8%,4250,NA,23%,9%,165%,83%,17%,24.1%,1730,90%,10%,$2.40,$12.71,"$1,639,000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16.3,25.7,32.4,22.8,42,6,3,0,11412,10752,660,5.8,11365,10630,735,6.5,11687,10828,859,7.4,12065,11136,929,7.7,12096,11242,854,7.1,11741,11020,721,6.1,11359,10674,685,6,10969,10385,584,5.3,11168,10526,642,5.7,11623,10707,916,7.9,11844,10779,1065,9,12144,11031,1113,9.2,11924,10982,942,7.9,11927,11086,841,7.1,11671,10997,674,5.8,11687,11093,594,5.1,11813,11184,629,5.3,11617,11069,548,4.7,11383,10893,490,4.3,11392,10961,431,3.8,11266,10541,725,6.4,11328,10703,625,5.5,11264,10763,501,4.4,11269,10795,474,4.2,48427,67,3,2,6,6,5758,1623,799,732,64.6,18.2,9,8.2,6373,2340,1665,1590,53.3,19.6,13.9,13.3,5825,2817,2834,1797,43.9,21.2,21.4,13.5,6179,3419,3573,2109,40.4,22.4,23.4,13.8,5098,3558,4931,2630,31.4,21.9,30.4,16.2,3370,4018,4993,3127,21.7,25.9,32.2,20.2
48463,TX,Uvalde,2021,15.9%,3970,NA,19%,10%,165%,77%,23%,20.8%,1400,78%,22%,$2.83,$16.51,"$1,988,000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16.3,25.7,32.4,22.8,42,6,3,0,11412,10752,660,5.8,11365,10630,735,6.5,11687,10828,859,7.4,12065,11136,929,7.7,12096,11242,854,7.1,11741,11020,721,6.1,11359,10674,685,6,10969,10385,584,5.3,11168,10526,642,5.7,11623,10707,916,7.9,11844,10779,1065,9,12144,11031,1113,9.2,11924,10982,942,7.9,11927,11086,841,7.1,11671,10997,674,5.8,11687,11093,594,5.1,11813,11184,629,5.3,11617,11069,548,4.7,11383,10893,490,4.3,11392,10961,431,3.8,11266,10541,725,6.4,11328,10703,625,5.5,11264,10763,501,4.4,11269,10795,474,4.2,48427,67,3,2,6,6,5758,1623,799,732,64.6,18.2,9,8.2,6373,2340,1665,1590,53.3,19.6,13.9,13.3,5825,2817,2834,1797,43.9,21.2,21.4,13.5,6179,3419,3573,2109,40.4,22.4,23.4,13.8,5098,3558,4931,2630,31.4,21.9,30.4,16.2,3370,4018,4993,3127,21.7,25.9,32.2,20.2
48463,TX,Uvalde,2022,22.2%,5510,NA,27%,12%,165%,75%,25%,27.7%,1800,78%,22%,$3.02,$18.74,"$3,132,000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16.3,25.7,32.4,22.8,42,6,3,0,11412,10752,660,5.8,11365,10630,735,6.5,11687,10828,859,7.4,12065,11136,929,7.7,12096,11242,854,7.1,11741,11020,721,6.1,11359,10674,685,6,10969,10385,584,5.3,11168,10526,642,5.7,11623,10707,916,7.9,11844,10779,1065,9,12144,11031,1113,9.2,11924,10982,942,7.9,11927,11086,841,7.1,11671,10997,674,5.8,11687,11093,594,5.1,11813,11184,629,5.3,11617,11069,548,4.7,11383,10893,490,4.3,11392,10961,431,3.8,11266,10541,725,6.4,11328,10703,625,5.5,11264,10763,501,4.4,11269,10795,474,4.2,48427,67,3,2,6,6,5758,1623,799,732,64.6,18.2,9,8.2,6373,2340,1665,1590,53.3,19.6,13.9,13.3,5825,2817,2834,1797,43.9,21.2,21.4,13.5,6179,3419,3573,2109,40.4,22.4,23.4,13.8,5098,3558,4931,2630,31.4,21.9,30.4,16.2,3370,4018,4993,3127,21.7,25.9,32.2,20.2
48463,TX,Uvalde,2023,22.5%,5590,NA,29%,14%,165%,73%,27%,25.6%,1660,78%,22%,$2.86,$17.89,"$3,033,000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16.3,25.7,32.4,22.8,42,6,3,0,11412,10752,660,5.8,11365,10630,735,6.5,11687,10828,859,7.4,12065,11136,929,7.7,12096,11242,854,7.1,11741,11020,721,6.1,11359,10674,685,6,10969,10385,584,5.3,11168,10526,642,5.7,11623,10707,916,7.9,11844,10779,1065,9,12144,11031,1113,9.2,11924,10982,942,7.9,11927,11086,841,7.1,11671,10997,674,5.8,11687,11093,594,5.1,11813,11184,629,5.3,11617,11069,548,4.7,11383,10893,490,4.3,11392,10961,431,3.8,11266,10541,725,6.4,11328,10703,625,5.5,11264,10763,501,4.4,11269,10795,474,4.2,48427,67,3,2,6,6,5758,1623,799,732,64.6,18.2,9,8.2,6373,2340,1665,1590,53.3,19.6,13.9,13.3,5825,2817,2834,1797,43.9,21.2,21.4,13.5,6179,3419,3573,2109,40.4,22.4,23.4,13.8,5098,3558,4931,2630,31.4,21.9,30.4,16.2,3370,4018,4993,3127,21.7,25.9,32.2,20.2
48465,TX,Val Verde,2019,14.8%,7230,NA,20%,12%,165%,91%,9%,20.7%,2890,92%,8%,$2.33,$13.14,"$2,882,000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,16.3,24.1,30.1,22.9,37.3,5,8,0,17380,16276,1104,6.4,17725,16614,1111,6.3,18852,17508,1344,7.1,19474,17936,1538,7.9,19672,18267,1405,7.1,20131,18801,1330,6.6,20227,19002,1225,6.1,20242,19128,1114,5.5,20442,19254,1188,5.8,21055,19122,1933,9.2,20650,18722,1928,9.3,20466,18566,1900,9.3,19965,18452,1513,7.6,19594,18134,1460,7.5,19358,18231,1127,5.8,19581,18398,1183,6,20147,18887,1260,6.3,19943,18921,1022,5.1,22257,21388,869,3.9,22703,21945,758,3.3,21464,19672,1792,8.3,22253,20947,1306,5.9,22262,21246,1016,4.6,22215,21003,1212,5.5,52593,72.8,8,7,5,5,7050,3168,1020,1113,57.1,25.6,8.3,9,8642,4702,2162,2162,48.9,26.6,12.2,12.2,9442,4638,4619,2803,43.9,21.6,21.5,13,10864,6507,5195,3715,41.3,24.8,19.8,14.1,10084,7581,6742,4597,34.8,26.1,23.2,15.8,7227,8637,6941,6184,24.9,29.8,23.9,21.3
48465,TX,Val Verde,2020,15.1%,7420,NA,21%,10%,165%,87%,13%,22.6%,3130,89%,11%,$2.39,$12.66,"$2,849,000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,16.3,24.1,30.1,22.9,37.3,5,8,0,17380,16276,1104,6.4,17725,16614,1111,6.3,18852,17508,1344,7.1,19474,17936,1538,7.9,19672,18267,1405,7.1,20131,18801,1330,6.6,20227,19002,1225,6.1,20242,19128,1114,5.5,20442,19254,1188,5.8,21055,19122,1933,9.2,20650,18722,1928,9.3,20466,18566,1900,9.3,19965,18452,1513,7.6,19594,18134,1460,7.5,19358,18231,1127,5.8,19581,18398,1183,6,20147,18887,1260,6.3,19943,18921,1022,5.1,22257,21388,869,3.9,22703,21945,758,3.3,21464,19672,1792,8.3,22253,20947,1306,5.9,22262,21246,1016,4.6,22215,21003,1212,5.5,52593,72.8,8,7,5,5,7050,3168,1020,1113,57.1,25.6,8.3,9,8642,4702,2162,2162,48.9,26.6,12.2,12.2,9442,4638,4619,2803,43.9,21.6,21.5,13,10864,6507,5195,3715,41.3,24.8,19.8,14.1,10084,7581,6742,4597,34.8,26.1,23.2,15.8,7227,8637,6941,6184,24.9,29.8,23.9,21.3
48465,TX,Val Verde,2021,14.8%,7050,NA,17%,11%,165%,80%,20%,17.6%,2410,76%,24%,$2.82,$16.40,"$3,508,000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,16.3,24.1,30.1,22.9,37.3,5,8,0,17380,16276,1104,6.4,17725,16614,1111,6.3,18852,17508,1344,7.1,19474,17936,1538,7.9,19672,18267,1405,7.1,20131,18801,1330,6.6,20227,19002,1225,6.1,20242,19128,1114,5.5,20442,19254,1188,5.8,21055,19122,1933,9.2,20650,18722,1928,9.3,20466,18566,1900,9.3,19965,18452,1513,7.6,19594,18134,1460,7.5,19358,18231,1127,5.8,19581,18398,1183,6,20147,18887,1260,6.3,19943,18921,1022,5.1,22257,21388,869,3.9,22703,21945,758,3.3,21464,19672,1792,8.3,22253,20947,1306,5.9,22262,21246,1016,4.6,22215,21003,1212,5.5,52593,72.8,8,7,5,5,7050,3168,1020,1113,57.1,25.6,8.3,9,8642,4702,2162,2162,48.9,26.6,12.2,12.2,9442,4638,4619,2803,43.9,21.6,21.5,13,10864,6507,5195,3715,41.3,24.8,19.8,14.1,10084,7581,6742,4597,34.8,26.1,23.2,15.8,7227,8637,6941,6184,24.9,29.8,23.9,21.3
48465,TX,Val Verde,2022,18.4%,8790,NA,22%,12%,165%,72%,28%,20.8%,2780,71%,29%,$3.04,$18.86,"$5,028,000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,16.3,24.1,30.1,22.9,37.3,5,8,0,17380,16276,1104,6.4,17725,16614,1111,6.3,18852,17508,1344,7.1,19474,17936,1538,7.9,19672,18267,1405,7.1,20131,18801,1330,6.6,20227,19002,1225,6.1,20242,19128,1114,5.5,20442,19254,1188,5.8,21055,19122,1933,9.2,20650,18722,1928,9.3,20466,18566,1900,9.3,19965,18452,1513,7.6,19594,18134,1460,7.5,19358,18231,1127,5.8,19581,18398,1183,6,20147,18887,1260,6.3,19943,18921,1022,5.1,22257,21388,869,3.9,22703,21945,758,3.3,21464,19672,1792,8.3,22253,20947,1306,5.9,22262,21246,1016,4.6,22215,21003,1212,5.5,52593,72.8,8,7,5,5,7050,3168,1020,1113,57.1,25.6,8.3,9,8642,4702,2162,2162,48.9,26.6,12.2,12.2,9442,4638,4619,2803,43.9,21.6,21.5,13,10864,6507,5195,3715,41.3,24.8,19.8,14.1,10084,7581,6742,4597,34.8,26.1,23.2,15.8,7227,8637,6941,6184,24.9,29.8,23.9,21.3
48465,TX,Val Verde,2023,20.2%,9620,NA,26%,14%,165%,75%,25%,20.4%,2730,77%,23%,$2.84,$17.72,"$5,170,000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,16.3,24.1,30.1,22.9,37.3,5,8,0,17380,16276,1104,6.4,17725,16614,1111,6.3,18852,17508,1344,7.1,19474,17936,1538,7.9,19672,18267,1405,7.1,20131,18801,1330,6.6,20227,19002,1225,6.1,20242,19128,1114,5.5,20442,19254,1188,5.8,21055,19122,1933,9.2,20650,18722,1928,9.3,20466,18566,1900,9.3,19965,18452,1513,7.6,19594,18134,1460,7.5,19358,18231,1127,5.8,19581,18398,1183,6,20147,18887,1260,6.3,19943,18921,1022,5.1,22257,21388,869,3.9,22703,21945,758,3.3,21464,19672,1792,8.3,22253,20947,1306,5.9,22262,21246,1016,4.6,22215,21003,1212,5.5,52593,72.8,8,7,5,5,7050,3168,1020,1113,57.1,25.6,8.3,9,8642,4702,2162,2162,48.9,26.6,12.2,12.2,9442,4638,4619,2803,43.9,21.6,21.5,13,10864,6507,5195,3715,41.3,24.8,19.8,14.1,10084,7581,6742,4597,34.8,26.1,23.2,15.8,7227,8637,6941,6184,24.9,29.8,23.9,21.3
48479,TX,Webb,2019,15.8%,43300,33%,20%,11%,165%,95%,5%,22.4%,20400,88%,12%,$2.63,$14.85,"$19,501,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,19.9,25.1,31.6,26.7,36.5,2,2,1,71112,66729,4383,6.2,73156,68366,4790,6.5,77972,72325,5647,7.2,81172,75184,5988,7.4,83160,77567,5593,6.7,85998,80774,5224,6.1,87957,83140,4817,5.5,89376,85119,4257,4.8,92471,87522,4949,5.4,94396,86377,8019,8.5,105189,96457,8732,8.3,107844,99571,8273,7.7,108879,101867,7012,6.4,110145,103340,6805,6.2,111033,105313,5720,5.2,111837,106503,5334,4.8,113897,108314,5583,4.9,114261,109410,4851,4.2,115428,111043,4385,3.8,117535,113174,4361,3.7,115773,105964,9809,8.5,116381,109107,7274,6.3,117568,112669,4899,4.2,120663,115845,4818,4,56289,77.9,2,4,2,2,21999,5577,2592,2235,67.9,17.2,8,6.9,27599,9058,5864,4645,58.5,19.2,12.4,9.8,35573,11221,13799,7574,52.2,16.5,20.2,11.1,47566,18152,21372,14092,47,17.9,21.1,13.9,48368,28478,35220,22824,35.9,21.1,26.1,16.9,46038,33772,40664,31912,30.2,22.2,26.7,20.9
48479,TX,Webb,2020,16.2%,44480,32%,21%,9%,165%,87%,14%,25.2%,22770,88%,12%,$2.71,$14.37,"$19,386,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,19.9,25.1,31.6,26.7,36.5,2,2,1,71112,66729,4383,6.2,73156,68366,4790,6.5,77972,72325,5647,7.2,81172,75184,5988,7.4,83160,77567,5593,6.7,85998,80774,5224,6.1,87957,83140,4817,5.5,89376,85119,4257,4.8,92471,87522,4949,5.4,94396,86377,8019,8.5,105189,96457,8732,8.3,107844,99571,8273,7.7,108879,101867,7012,6.4,110145,103340,6805,6.2,111033,105313,5720,5.2,111837,106503,5334,4.8,113897,108314,5583,4.9,114261,109410,4851,4.2,115428,111043,4385,3.8,117535,113174,4361,3.7,115773,105964,9809,8.5,116381,109107,7274,6.3,117568,112669,4899,4.2,120663,115845,4818,4,56289,77.9,2,4,2,2,21999,5577,2592,2235,67.9,17.2,8,6.9,27599,9058,5864,4645,58.5,19.2,12.4,9.8,35573,11221,13799,7574,52.2,16.5,20.2,11.1,47566,18152,21372,14092,47,17.9,21.1,13.9,48368,28478,35220,22824,35.9,21.1,26.1,16.9,46038,33772,40664,31912,30.2,22.2,26.7,20.9
48479,TX,Webb,2021,16.0%,42720,31%,18%,11%,165%,75%,25%,19.7%,17210,71%,30%,$3.16,$18.43,"$23,877,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,19.9,25.1,31.6,26.7,36.5,2,2,1,71112,66729,4383,6.2,73156,68366,4790,6.5,77972,72325,5647,7.2,81172,75184,5988,7.4,83160,77567,5593,6.7,85998,80774,5224,6.1,87957,83140,4817,5.5,89376,85119,4257,4.8,92471,87522,4949,5.4,94396,86377,8019,8.5,105189,96457,8732,8.3,107844,99571,8273,7.7,108879,101867,7012,6.4,110145,103340,6805,6.2,111033,105313,5720,5.2,111837,106503,5334,4.8,113897,108314,5583,4.9,114261,109410,4851,4.2,115428,111043,4385,3.8,117535,113174,4361,3.7,115773,105964,9809,8.5,116381,109107,7274,6.3,117568,112669,4899,4.2,120663,115845,4818,4,56289,77.9,2,4,2,2,21999,5577,2592,2235,67.9,17.2,8,6.9,27599,9058,5864,4645,58.5,19.2,12.4,9.8,35573,11221,13799,7574,52.2,16.5,20.2,11.1,47566,18152,21372,14092,47,17.9,21.1,13.9,48368,28478,35220,22824,35.9,21.1,26.1,16.9,46038,33772,40664,31912,30.2,22.2,26.7,20.9
48479,TX,Webb,2022,20.0%,53460,35%,24%,12%,165%,76%,24%,23.3%,19830,69%,31%,$3.43,$21.23,"$34,429,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,19.9,25.1,31.6,26.7,36.5,2,2,1,71112,66729,4383,6.2,73156,68366,4790,6.5,77972,72325,5647,7.2,81172,75184,5988,7.4,83160,77567,5593,6.7,85998,80774,5224,6.1,87957,83140,4817,5.5,89376,85119,4257,4.8,92471,87522,4949,5.4,94396,86377,8019,8.5,105189,96457,8732,8.3,107844,99571,8273,7.7,108879,101867,7012,6.4,110145,103340,6805,6.2,111033,105313,5720,5.2,111837,106503,5334,4.8,113897,108314,5583,4.9,114261,109410,4851,4.2,115428,111043,4385,3.8,117535,113174,4361,3.7,115773,105964,9809,8.5,116381,109107,7274,6.3,117568,112669,4899,4.2,120663,115845,4818,4,56289,77.9,2,4,2,2,21999,5577,2592,2235,67.9,17.2,8,6.9,27599,9058,5864,4645,58.5,19.2,12.4,9.8,35573,11221,13799,7574,52.2,16.5,20.2,11.1,47566,18152,21372,14092,47,17.9,21.1,13.9,48368,28478,35220,22824,35.9,21.1,26.1,16.9,46038,33772,40664,31912,30.2,22.2,26.7,20.9
48479,TX,Webb,2023,20.8%,55710,NA,26%,15%,165%,81%,19%,21.4%,18170,74%,26%,$3.12,$19.52,"$32,994,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,19.9,25.1,31.6,26.7,36.5,2,2,1,71112,66729,4383,6.2,73156,68366,4790,6.5,77972,72325,5647,7.2,81172,75184,5988,7.4,83160,77567,5593,6.7,85998,80774,5224,6.1,87957,83140,4817,5.5,89376,85119,4257,4.8,92471,87522,4949,5.4,94396,86377,8019,8.5,105189,96457,8732,8.3,107844,99571,8273,7.7,108879,101867,7012,6.4,110145,103340,6805,6.2,111033,105313,5720,5.2,111837,106503,5334,4.8,113897,108314,5583,4.9,114261,109410,4851,4.2,115428,111043,4385,3.8,117535,113174,4361,3.7,115773,105964,9809,8.5,116381,109107,7274,6.3,117568,112669,4899,4.2,120663,115845,4818,4,56289,77.9,2,4,2,2,21999,5577,2592,2235,67.9,17.2,8,6.9,27599,9058,5864,4645,58.5,19.2,12.4,9.8,35573,11221,13799,7574,52.2,16.5,20.2,11.1,47566,18152,21372,14092,47,17.9,21.1,13.9,48368,28478,35220,22824,35.9,21.1,26.1,16.9,46038,33772,40664,31912,30.2,22.2,26.7,20.9
